1|2|candidate_receive|0|26|26|6|ready|none
1|3|candidate_receive|0|24|24|6|ready|none
1|4|candidate_receive|0|24|24|6|ready|none
1|2|heap_receive|0|608|608|6|ready|none
1|3|heap_receive|0|46|46|6|ready|none
1|4|heap_receive|0|46|45|6|ready|none
