1|2|candidate_receive|0|16|16|6|ready|none
1|3|candidate_receive|0|16|16|3|ready|none
1|4|candidate_receive|0|16|16|3|ready|none
1|2|heap_receive|0|620|620|6|ready|none
1|3|heap_receive|0|31|31|3|ready|none
1|4|heap_receive|0|31|31|3|ready|none
