1|2|candidate_receive|0|15|15|6|ready|none
1|3|candidate_receive|0|15|15|3|ready|none
1|4|candidate_receive|0|15|15|3|ready|none
1|2|heap_receive|0|621|621|6|ready|none
1|3|heap_receive|0|28|28|3|ready|none
1|4|heap_receive|0|28|28|3|ready|none
