Filename                                                     Regions    Missed Regions     Cover   Functions  Missed Functions  Executed       Lines      Missed Lines     Cover    Branches   Missed Branches     Cover
../../src/am/ec_spire/meta/placement.rs                          214                 7    96.73%          13                 0   100.00%         225                10    95.56%           0                 0         -
../../src/am/ec_spire/meta/placement_directory.rs                157                16    89.81%           9                 2    77.78%         106                 9    91.51%           0                 0         -
../../src/am/ec_spire/meta/root_control.rs                       159                11    93.08%           7                 0   100.00%         137                11    91.97%           0                 0         -
../../src/am/ec_spire/meta/snapshot.rs                           129                19    85.27%          14                 5    64.29%         132                15    88.64%           0                 0         -
../../src/am/ec_spire/meta/states.rs                              16                 5    68.75%           2                 0   100.00%          14                 4    71.43%           0                 0         -
../../src/am/ec_spire/page.rs                                   1021               506    50.44%          69                40    42.03%         710               341    51.97%           0                 0         -
../../src/quant/codebook.rs                                      180                 5    97.22%          11                 0   100.00%         108                 2    98.15%           0                 0         -
../../src/quant/grouped_pq.rs                                    483                26    94.62%          30                 0   100.00%         284                15    94.72%           0                 0         -
../../src/quant/hadamard.rs                                     1062                52    95.10%          44                 2    95.45%         487                30    93.84%           0                 0         -
../../src/quant/isa.rs                                            69                 8    88.41%          10                 1    90.00%          84                 8    90.48%           0                 0         -
../../src/quant/lut32/avx2.rs                                      7                 0   100.00%           1                 0   100.00%           8                 0   100.00%           0                 0         -
../../src/quant/lut32/mod.rs                                     278                22    92.09%          16                 0   100.00%         152                12    92.11%           0                 0         -
../../src/quant/lut32/neon.rs                                      7                 7     0.00%           1                 1     0.00%           8                 8     0.00%           0                 0         -
../../src/quant/lut32/scalar.rs                                   53                 2    96.23%           2                 0   100.00%          41                 2    95.12%           0                 0         -
../../src/quant/lut32/sve.rs                                       7                 7     0.00%           1                 1     0.00%           8                 8     0.00%           0                 0         -
../../src/quant/mod.rs                                            20                 2    90.00%           3                 0   100.00%          19                 1    94.74%           0                 0         -
../../src/quant/mse.rs                                           191                 0   100.00%          17                 0   100.00%         101                 0   100.00%           0                 0         -
../../src/quant/prod.rs                                         3152               217    93.12%         155                13    91.61%        1721               123    92.85%           0                 0         -
../../src/quant/qjl.rs                                            13                 0   100.00%           2                 0   100.00%           7                 0   100.00%           0                 0         -
../../src/quant/rabitq.rs                                       6200              1290    79.19%         254                35    86.22%        3586               899    74.93%           0                 0         -
../../src/quant/rotation.rs                                      294                 4    98.64%          20                 0   100.00%         136                 2    98.53%           0                 0         -
../../src/quant/simd.rs                                          274                16    94.16%          31                 0   100.00%         232                14    93.97%           0                 0         -
../../src/storage/buffer_guard.rs                                175                 4    97.71%          21                 0   100.00%         162                16    90.12%           0                 0         -
../../src/storage/lock_guard.rs                                   27                 0   100.00%           6                 0   100.00%          26                 0   100.00%           0                 0         -
../../src/storage/page.rs                                        397                 1    99.75%          35                 0   100.00%         286                 0   100.00%           0                 0         -
../../src/storage/relation_guard.rs                              112                32    71.43%          21                 7    66.67%          87                27    68.97%           0                 0         -
../../src/storage/scan_guard.rs                                   57                 2    96.49%           7                 0   100.00%          66                 2    96.97%           0                 0         -
../../src/storage/slot_guard.rs                                   44                15    65.91%           5                 1    80.00%          42                15    64.29%           0                 0         -
../../src/storage/snapshot_guard.rs                               57                14    75.44%           9                 2    77.78%          45                11    75.56%           0                 0         -
../../src/storage/spi_guard.rs                                    16                 0   100.00%           4                 0   100.00%          10                 0   100.00%           0                 0         -
../../src/storage/wal.rs                                         142                40    71.83%          15                 4    73.33%         145                52    64.14%           0                 0         -
src/diskann_routine_helpers.rs                                   453                 3    99.34%          18                 1    94.44%         185                 7    96.22%           0                 0         -
src/lib.rs                                                       318                11    96.54%          25                 2    92.00%         183                10    94.54%           0                 0         -
src/pg_guards.rs                                                1098                68    93.81%         110                 7    93.64%         703                53    92.46%           0                 0         -
src/spire.rs                                                    1512                10    99.34%          52                 0   100.00%         904                 6    99.34%           0                 0         -
src/spire_diagnostics_helpers.rs                                 321                 0   100.00%          11                 0   100.00%         245                 0   100.00%           0                 0         -
------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
TOTAL                                                          42614              5634    86.78%        2580               482    81.32%       28695              4238    85.23%           0                 0         -
