2026-08-22 16:16:57.185 PDT [788901] LOG:  registered custom cumulative statistics "ecaz" with ID 25
2026-08-22 16:16:57.197 PDT [788901] LOG:  starting PostgreSQL 18.3 on x86_64-pc-linux-gnu, compiled by gcc (Ubuntu 11.4.0-1ubuntu1~22.04.3) 11.4.0, 64-bit
2026-08-22 16:16:57.197 PDT [788901] LOG:  listening on IPv4 address "127.0.0.1", port 41940
2026-08-22 16:16:57.208 PDT [788907] LOG:  database system was shut down at 2026-08-22 16:16:54 PDT
2026-08-22 16:16:57.220 PDT [788901] LOG:  database system is ready to accept connections
2026-08-22 16:19:03.261 PDT [789093] ERROR:  ec_distann physical aminsert failed: EC_FAULT_INJECTED: physical insert failed after graph append before backlinks
2026-08-22 16:19:03.261 PDT [789093] STATEMENT:  SET ec_distann.debug_fail_insert=true; INSERT INTO mi VALUES (501,'00000000-0000-4000-8000-000000000501',(SELECT array_agg((component / norm)::real ORDER BY d) FROM (SELECT d, component, sqrt(sum(component * component) OVER ()) AS norm FROM (SELECT d, (sin((501) * 0.017 * (d + 1)) + cos((501) * 0.0031 * (d + 1)))::double precision AS component FROM generate_series(0, 16 - 1) AS d) raw) normalized), encode_to_ecvector((SELECT array_agg((component / norm)::real ORDER BY d) FROM (SELECT d, component, sqrt(sum(component * component) OVER ()) AS norm FROM (SELECT d, (sin((501) * 0.017 * (d + 1)) + cos((501) * 0.0031 * (d + 1)))::double precision AS component FROM generate_series(0, 16 - 1) AS d) raw) normalized), 4, 42));
2026-08-22 16:21:57.407 PDT [788905] LOG:  checkpoint starting: time
2026-08-22 16:23:58.673 PDT [788905] LOG:  checkpoint complete: wrote 596 buffers (3.6%), wrote 3 SLRU buffers; 0 WAL file(s) added, 0 removed, 27 recycled; write=121.006 s, sync=0.120 s, total=121.267 s; sync files=328, longest=0.007 s, average=0.001 s; distance=446592 kB, estimate=446592 kB; lsn=0/1D70B058, redo lsn=0/1CB74628
2026-08-22 16:26:57.522 PDT [788905] LOG:  checkpoint starting: time
2026-08-22 16:29:48.051 PDT [788905] LOG:  checkpoint complete: wrote 1383 buffers (8.4%), wrote 1 SLRU buffers; 0 WAL file(s) added, 0 removed, 2 recycled; write=170.425 s, sync=0.078 s, total=170.530 s; sync files=34, longest=0.034 s, average=0.003 s; distance=21839 kB, estimate=404116 kB; lsn=0/1EE4BC70, redo lsn=0/1E0C8520
2026-08-22 16:31:57.912 PDT [788905] LOG:  checkpoint starting: time
2026-08-22 16:34:26.958 PDT [788905] LOG:  checkpoint complete: wrote 786 buffers (4.8%), wrote 2 SLRU buffers; 0 WAL file(s) added, 0 removed, 1 recycled; write=148.784 s, sync=0.240 s, total=149.046 s; sync files=50, longest=0.108 s, average=0.005 s; distance=19754 kB, estimate=365680 kB; lsn=0/2E604C68, redo lsn=0/1F412DE8
2026-08-22 16:34:48.785 PDT [788901] LOG:  received fast shutdown request
2026-08-22 16:34:48.795 PDT [788901] LOG:  aborting any active transactions
2026-08-22 16:34:48.796 PDT [788901] LOG:  background worker "logical replication launcher" (PID 788910) exited with exit code 1
2026-08-22 16:34:48.834 PDT [788905] LOG:  shutting down
2026-08-22 16:34:48.847 PDT [788905] LOG:  checkpoint starting: shutdown immediate
2026-08-22 16:34:49.162 PDT [788905] LOG:  checkpoint complete: wrote 196 buffers (1.2%), wrote 1 SLRU buffers; 0 WAL file(s) added, 0 removed, 23 recycled; write=0.008 s, sync=0.159 s, total=0.328 s; sync files=27, longest=0.139 s, average=0.006 s; distance=381795 kB, estimate=381795 kB; lsn=0/368EBC18, redo lsn=0/368EBC18
2026-08-22 16:34:49.200 PDT [788901] LOG:  database system is shut down
