1|2|candidate_receive|0|14|14|6|ready|none
1|3|candidate_receive|0|13|13|3|ready|none
1|4|candidate_receive|0|13|13|3|ready|none
1|2|heap_receive|0|623|623|6|ready|none
1|3|heap_receive|0|26|26|3|ready|none
1|4|heap_receive|0|26|26|3|ready|none
